timestamp,machine_id,machine_type,temperature,vibration,pressure,rotation_speed,current,operating_hours,maintenance_count,failure,hour,day_of_week,month,temp_rolling_avg,vibration_rolling_avg
2024-08-21 19:38:07.140138,MACHINE_001,Compressor,68.91524477641525,4.024711135196151,25.086547647617977,1809.8695583671379,25.45918852289161,25011,14,0,19,2,8,63.95169232416301,3.2222717655788586
2024-08-23 16:22:07.140138,MACHINE_001,Generator,69.39109497055634,2.040481859048975,2.382886882568789,1840.0180691966384,24.2862875361344,11623,6,0,16,4,8,64.67422402442239,2.8292403658695235
2024-08-24 02:46:07.140138,MACHINE_001,Generator,69.7755143700424,2.1853514656637665,3.058305952507055,1774.180526042558,23.913086305083286,24932,12,0,2,5,8,64.42541686581951,2.7823958112471865
2024-08-25 10:52:07.140138,MACHINE_001,Pump,40.66684345650519,2.77186476076168,14.405807729461143,1795.2274000689415,25.762832641674486,41539,20,0,10,6,8,61.76993898106548,2.7572165867257885
2024-08-26 00:05:07.140138,MACHINE_001,Motor,56.99799864106411,3.030980551314024,8.095602849654057,1781.5561474083486,24.94462567579622,21275,11,0,0,0,8,61.14933924291665,2.8106779543969194
2024-09-03 04:49:07.140138,MACHINE_001,Pump,42.07771933654417,2.8424884520280838,15.579509315637011,1860.7463582798835,23.845576049760094,48086,24,0,4,1,9,55.781834154942445,2.5742334177633057
2024-09-07 22:13:07.140138,MACHINE_001,Pump,43.48694743817923,2.297613842692993,15.170575581477022,1785.9444021221984,24.20629542049776,25572,14,0,22,5,9,50.601004648467026,2.625659814492109
2024-09-09 00:17:07.140138,MACHINE_001,Generator,66.66763244903109,2.059185587359574,7.2543823940359395,1812.40764871206,25.270436871948906,43464,23,0,0,0,9,49.979428264264754,2.6004266388312707
2024-09-09 13:16:07.140138,MACHINE_001,Pump,48.88877012924401,2.5670571287624613,13.516020940532583,1843.5577989694416,24.052469259027887,4924,2,0,13,0,9,51.623813598812525,2.559465112431427
2024-09-09 19:49:07.140138,MACHINE_001,Motor,71.39372877065031,4.633945612655815,4.44326548767523,1620.2677084664567,27.722838532531235,31242,15,1,19,0,9,54.50295962472976,2.8800581246997856
2024-09-10 07:20:07.140138,MACHINE_001,Motor,67.89011567953845,5.202647055246546,5.451395952416036,1620.0660686863357,32.13598608900698,12621,7,1,7,1,9,59.66543889332861,3.352089845343478
2024-09-10 16:22:07.140138,MACHINE_001,Compressor,63.65164048843496,3.8057242127164943,25.424503456488925,1809.260754847161,25.113556995197236,45898,25,0,16,1,9,63.69837750337977,3.653711919348178
2024-09-11 14:57:07.140138,MACHINE_001,Motor,50.5064239756616,2.8382668017895054,7.201101101906869,1830.8543702757033,25.153193140558077,39341,19,0,14,2,9,60.46613580870587,3.8095281622341646
2024-09-11 16:54:07.140138,MACHINE_001,Conveyor,43.59303767360053,1.3166684753836506,8.698309272366478,1803.4088208371263,24.417356881477826,12580,8,0,16,2,9,59.40698931757718,3.559450431558402
2024-09-11 20:47:07.140138,MACHINE_001,Conveyor,56.73821794060764,3.162551464052595,7.400394918073085,1579.024645875982,35.07257111807887,27543,13,1,20,2,9,56.475887151568635,3.2651716018377583
2024-09-13 01:24:07.140138,MACHINE_001,Pump,39.984716180015496,3.313099493300468,15.519871018101911,1806.3002492406777,25.61516398427858,49578,26,0,1,4,9,50.89480725166404,2.8872620894485426
2024-09-13 16:00:07.140138,MACHINE_001,Compressor,78.66188030682133,6.164486124905189,23.58113799138233,1636.4322539192653,28.457383329835235,14769,8,1,16,4,9,53.89685521534132,3.3590144718862818
2024-09-14 03:10:07.140138,MACHINE_001,Compressor,63.78829674984138,4.235029355993164,25.176763699972206,1791.6026828048855,23.074032054092818,4544,2,0,3,5,9,56.55322977017727,3.638366982727013
2024-09-14 12:02:07.140138,MACHINE_001,Generator,71.9398429059668,1.6502239991129117,4.312523373596474,1789.1582507829626,25.674404801056948,1116,0,0,12,5,9,62.22259081665053,3.7050780874728657
2024-09-19 23:20:07.140138,MACHINE_001,Motor,56.762995476544326,3.0030606382660383,8.740244926537155,1819.3797012519901,24.634483273681155,8248,7,0,23,3,9,62.22754632383786,3.673179922315555
2024-09-20 20:06:07.140138,MACHINE_001,Compressor,57.00907810651928,4.132252917963844,24.779353649563397,1802.2249269623833,25.13127779875707,22266,12,0,20,4,9,65.63241870913862,3.8370106072482293
2024-09-22 09:59:07.140138,MACHINE_001,Motor,56.81998817088059,3.3321238382169134,7.307918768882021,1835.600624316839,24.696698177800627,28780,15,0,9,6,9,61.26404028195047,3.270538149910574
2024-09-24 07:46:07.140138,MACHINE_001,Compressor,87.5845267666794,5.910022225409813,20.51145536096805,1569.6295376161931,28.73861534864485,7795,6,1,7,1,9,66.02328628531808,3.6055367237939038
2024-09-25 14:18:07.140138,MACHINE_001,Pump,40.30821220529804,1.8348148869239296,14.26916510030233,1821.3127360227436,23.94415536256616,44379,23,0,14,2,9,59.69696014518432,3.642454901356108
2024-09-27 11:39:07.140138,MACHINE_001,Compressor,63.30155918042434,4.0648284599058115,24.408202535184135,1749.6154662493063,25.19822519329196,45222,25,0,11,4,9,61.004672885960325,3.854808465684062
2024-10-01 15:57:07.140138,MACHINE_001,Motor,53.991229138125334,3.074618955989745,8.576792487925957,1800.8619008966355,23.60912940909572,17667,8,0,15,1,10,60.40110309228154,3.6432816732892426
2024-10-01 18:13:07.140138,MACHINE_001,Pump,45.93937025157898,2.7002754881429825,13.205556414911099,1766.3616122555466,25.888157321743442,11279,6,0,18,1,10,58.22497950842122,3.5169120032744567
2024-10-02 12:38:07.140138,MACHINE_001,Motor,56.05189029782068,3.146756139044299,8.63472146856177,1833.2909952586867,25.40981865692851,32386,17,0,12,2,10,51.91845221464947,2.9642587860013534
2024-10-04 22:00:07.140138,MACHINE_001,Conveyor,40.763602903110844,1.3049300741312142,11.674801677935731,1834.3261547597378,26.082956829040675,5610,3,0,22,4,10,52.00953035421203,2.8582818234428102
2024-10-04 23:06:07.140138,MACHINE_001,Motor,60.4123139937589,2.9070954653889816,8.775968160896404,1736.2666457071994,23.991713932035672,22865,12,0,23,4,10,51.43168131687895,2.6267352245394444
2024-10-06 18:18:07.140138,MACHINE_001,Generator,66.11145234184889,2.334780326460238,7.237284384801555,1815.7676500631853,25.983757293810157,4984,4,0,18,6,10,53.855725957623655,2.4787674986335433
2024-10-07 09:50:07.140138,MACHINE_001,Generator,68.42040493871187,1.842927203478025,4.235813213362153,1826.2852179507922,24.290568842671526,6389,3,0,9,0,10,58.35193289505023,2.3072978417005516
2024-10-08 22:41:07.140138,MACHINE_001,Compressor,61.57716653640059,4.2860353894677585,26.4891650633595,1753.9176096888532,26.58018366627449,1004,3,0,22,1,10,59.456988142766214,2.5351536917852435
2024-10-09 13:47:07.140138,MACHINE_001,Motor,54.11300316374371,3.1150701395121194,9.039632329301115,1768.9046210772424,26.010909565342743,17562,8,0,13,2,10,62.12686819489279,2.897181704861425
2024-10-09 20:41:07.140138,MACHINE_001,Conveyor,44.68470275519707,1.8719758193555713,10.700658154592633,1813.7562526152515,25.385576036111072,2598,3,0,20,2,10,58.98134594718042,2.6901577756547423
2024-10-10 14:22:07.140138,MACHINE_001,Motor,55.311487705098095,3.258205626410589,7.167136724845465,1774.9098439051113,23.133551847236525,7995,5,0,14,3,10,56.82135301983027,2.874842835644813
2024-10-11 12:48:07.140138,MACHINE_001,Generator,68.39648453762983,1.7823167382428946,4.779687594665242,1782.3046080666109,25.68192773800325,48594,27,0,12,4,10,56.81656893961385,2.8627207425977863
2024-10-13 03:45:07.140138,MACHINE_001,Generator,69.22586345316651,2.3805749706942407,5.491412756355527,1763.3033930981421,26.424627732077244,19248,11,0,3,6,10,58.34630832296705,2.481628658843083
2024-10-16 04:49:07.140138,MACHINE_001,Motor,53.258405677461084,2.4035217233071346,7.678513987632293,1738.2442173350025,26.080966170863693,42865,24,0,4,2,10,58.17538882571051,2.3393189756020862
2024-10-17 09:05:07.140138,MACHINE_001,Pump,40.752106642100536,2.2771141418132177,15.992556891913832,1741.7053441270143,25.333945973225916,42754,21,0,9,3,10,57.38886960309121,2.420346640093615
2024-10-21 14:40:07.140138,MACHINE_001,Compressor,68.82217892980039,3.7149874359202553,23.47489435898564,1803.994994680881,25.335126133073665,5670,5,0,14,0,10,60.091007848031666,2.5117030019955484
2024-10-21 21:09:07.140138,MACHINE_001,Conveyor,37.99346112139367,1.408787670254005,9.070675411758373,1776.6628282747631,25.074534000222243,15991,10,0,21,0,10,54.01040316478444,2.4369971883977706
2024-10-22 07:34:07.140138,MACHINE_001,Compressor,78.31047336818885,4.644716689210364,25.691624501197804,1607.1181645795464,30.178383020617158,23347,14,1,7,1,10,55.827325147788905,2.8898255321009954
2024-10-22 13:39:07.140138,MACHINE_001,Compressor,67.16107249518052,4.099783827684992,23.77105509352811,1804.4961659380583,25.596793777330813,5828,4,0,13,1,10,58.60785851133279,3.2290779529765663
2024-10-25 07:13:07.140138,MACHINE_001,Pump,44.983765996041875,2.8502172036103453,15.004210520875786,1816.211223927931,24.153395157611744,24701,13,0,7,4,10,59.454190382121055,3.343698565335992
2024-10-28 07:24:07.140138,MACHINE_001,Conveyor,39.05994173254343,2.0901965884485567,9.563158401360113,1779.450026270031,24.89950788055606,21175,13,0,7,0,10,53.50174294266967,3.018740395841653
2024-10-28 14:25:07.140138,MACHINE_001,Compressor,63.573396659793936,3.6419872694370055,23.166829548301273,1830.5387115728809,23.703951307176073,29767,17,0,14,0,10,58.61773005034972,3.465380315678253
2024-10-29 14:16:07.140138,MACHINE_001,Conveyor,39.511131067582475,1.5189551006423267,10.241914984321498,1753.0769470956216,25.224816736691476,21431,10,0,14,1,10,50.857861590228445,2.840227997964645
2024-10-31 06:41:07.140138,MACHINE_001,Generator,70.60761635140317,1.7543195447668243,5.351948726410601,1833.2740710711857,24.174439575603486,18785,10,0,6,3,10,51.54717036147298,2.3711351413810116
2024-11-02 02:07:07.140138,MACHINE_001,Conveyor,36.338871972187846,1.316473092360696,10.596017330444516,1747.3074530861409,24.660310987532934,44930,24,0,2,5,11,49.81819155670217,2.064386319131082
2024-11-02 02:36:07.140138,MACHINE_001,Motor,54.65801034148112,2.8980048832945444,9.952944553999506,1763.233958333553,25.134801423290202,22925,12,0,2,5,11,52.93780527848971,2.225947978100279
2024-11-02 04:27:07.140138,MACHINE_001,Compressor,79.4004679447392,6.07765516697393,21.51060888757604,1510.812066190631,32.85107135430562,2718,1,1,4,5,11,56.103219535478765,2.7130815576076643
2024-11-03 22:36:07.140138,MACHINE_001,Generator,85.11597989278687,4.6755078762435005,0.48747103470112485,1533.4647434334538,25.644064535610624,16431,10,1,22,6,11,65.22418930051964,3.344392112727899
2024-11-04 22:46:07.140138,MACHINE_001,Generator,70.75044314810607,2.277194803736045,4.449511739732371,1746.9520947149554,25.584488788647462,10483,6,0,22,0,11,65.25275465986022,3.4489671645217435
2024-11-11 14:54:07.140138,MACHINE_001,Generator,69.1487969506346,2.446141744381505,5.15771535411377,1784.2196451527927,24.99296840688959,48698,27,0,14,0,11,71.81473965554957,3.674900894925905
2024-11-15 07:38:07.140138,MACHINE_001,Motor,57.986744542006086,3.510951782975411,6.361970942563984,1746.4087360393594,24.37796519444562,16931,8,0,7,4,11,72.48048649565456,3.7974902748620787
2024-11-17 02:28:07.140138,MACHINE_001,Generator,73.79009225485275,2.2422257547147284,5.550380470153021,1749.4732560740954,24.91099946339153,8656,5,0,2,6,11,71.35841135767728,3.030404392410238
2024-11-19 08:03:07.140138,MACHINE_001,Pump,44.32382085882846,2.2780170299529483,15.121569161220041,1772.5921184850317,25.420528021870584,41691,20,0,8,1,11,63.1999795508856,2.550906223152128
2024-11-21 17:11:07.140138,MACHINE_001,Generator,76.15118995333452,1.8615460594235276,5.384750533766804,1870.6413419323228,24.4147931030964,44575,24,0,17,3,11,64.2801289119313,2.467776474289624
2024-11-22 17:43:07.140138,MACHINE_001,Pump,45.88409508247688,2.329459149587674,14.47455700856581,1756.214298778331,25.097794782819676,35845,18,0,17,4,11,59.62718853829974,2.444439955330858
2024-11-23 14:32:07.140138,MACHINE_001,Pump,44.47891987346716,2.568933028100474,15.42877182098915,1854.120122957666,23.226426557786823,28023,16,0,14,5,11,56.92562360459196,2.2560362043558704
2024-11-23 15:31:07.140138,MACHINE_001,Motor,50.38361783045194,2.982785811422021,9.672929555458008,1831.701437986244,24.02030898079907,37757,19,0,15,5,11,52.24432871971179,2.4041482156973286
2024-11-23 18:30:07.140138,MACHINE_001,Compressor,65.31925796823414,4.0420083466677665,25.527119591557856,1782.7143087868142,23.659445705459333,42772,23,0,18,5,11,56.443416141592934,2.7569464790402924
2024-11-23 20:55:07.140138,MACHINE_001,Motor,55.94649042497048,3.1961593513927133,6.649202577389316,1825.8617277163964,24.888481103494208,46200,25,0,20,5,11,52.40247623592012,3.02386913743413
2024-11-24 17:02:07.140138,MACHINE_001,Generator,71.28155641153343,2.061706675212833,4.458740426268889,1831.0083851293941,25.796932564639054,29042,14,0,17,6,11,57.48196850173143,2.9703186425591617
2024-11-25 11:11:07.140138,MACHINE_001,Pump,49.529982973295795,2.5788958372314146,15.585168744209188,1795.883244703244,25.289454948859138,24633,15,0,11,0,11,58.49218112169716,2.97231120438535
2024-11-26 23:55:07.140138,MACHINE_001,Conveyor,41.849738056921815,1.1078704966802602,10.186068432470547,1816.847204117133,24.801330866177096,20908,13,0,23,1,11,56.78540516699113,2.5973281414369978
2024-11-28 11:52:07.140138,MACHINE_001,Compressor,80.77015920841794,5.958651127490801,23.136191374642543,1617.9527546740183,32.66845838834538,44511,25,1,11,3,11,59.875585415027885,2.9806566976016042
2024-11-28 13:37:07.140138,MACHINE_001,Compressor,64.22404447644121,4.299744407422679,23.651389533817838,1801.8998160800968,23.333668627088635,30160,17,0,13,3,11,61.53109622532204,3.201373708807597
2024-12-01 16:11:07.140138,MACHINE_001,Generator,70.89546432059242,2.3039970508697407,4.9747112871283985,1751.9050990284777,24.908369215635776,23149,14,0,16,6,12,61.453877807133836,3.249831783938979
2024-12-03 21:30:07.140138,MACHINE_001,Motor,57.70986436329458,3.0557883760682394,10.122109457233549,1834.0760254918657,25.48760736756112,17589,9,0,21,1,12,63.08985408513358,3.345210291706344
2024-12-09 02:40:07.140138,MACHINE_001,Motor,53.546114306199755,3.0430252892044427,6.924349516425113,1810.097491363771,24.542315438320923,15607,9,0,2,0,12,65.42912933498918,3.732241250211181
2024-12-09 14:10:07.140138,MACHINE_001,Motor,57.35313870975014,3.372350728793615,6.632750172157284,1763.2254128241348,26.34805618764873,44185,23,0,14,0,12,60.74572523525562,3.2149811704717437
2024-12-11 08:47:07.140138,MACHINE_001,Motor,57.15755014284786,2.6764017686908343,8.26005451546078,1827.0061696035148,23.52561713068185,2093,2,0,8,2,12,59.33242636853695,2.8903126427253745
2024-12-12 11:51:07.140138,MACHINE_001,Generator,69.66150403506556,2.109617545738914,3.7926680031601583,1784.3620020802923,25.1051623056934,46264,23,0,11,3,12,59.085634311431576,2.8514367416992092
2024-12-12 23:05:07.140138,MACHINE_001,Compressor,60.27969548302846,4.108818869969791,24.239318260114096,1820.0617351581743,23.668780011492867,38646,22,0,23,3,12,59.59960053537835,3.0620428404795192
2024-12-13 20:00:07.140138,MACHINE_001,Pump,49.41823967253362,2.5523115589174186,15.39979674076871,1769.8792615966672,25.729215182930787,36792,21,0,20,4,12,58.774025608645125,2.9639000944221143
2024-12-14 08:55:07.140138,MACHINE_001,Generator,72.89455489929237,2.4846748470644693,3.765651128120078,1782.2260722254132,24.973594243041074,22596,14,0,8,5,12,61.88230884655358,2.786364918076285
2024-12-14 10:18:07.140138,MACHINE_001,Compressor,64.47043993518291,3.703637741553952,24.77469031915619,1834.1726260238663,26.094912318818434,13178,9,0,10,5,12,63.344886805020586,2.9918121126489092
2024-12-14 13:37:07.140138,MACHINE_001,Generator,65.26082044860081,1.7825435949319743,5.508770366664769,1781.0045262530016,26.148489270048344,10289,8,0,13,5,12,62.46475008772764,2.926397322487521
2024-12-17 08:19:07.140138,MACHINE_001,Conveyor,37.99283819585191,1.755750382786512,10.563297795864647,1775.3519498207856,24.651510297230825,22971,11,0,8,1,12,58.007378630292315,2.455783625050865
2024-12-18 18:44:07.140138,MACHINE_001,Motor,73.91233010937337,5.334537627248182,4.579066435416234,1596.4763213061271,28.97712494243492,18686,9,1,18,2,12,62.90619671766027,3.012228838717018
2024-12-23 02:02:07.140138,MACHINE_001,Motor,55.08885276200218,2.6639267412293655,8.961493290198412,1811.8200648639506,25.12337901633727,11184,5,0,2,0,12,59.34505629020224,3.048079217549997
2024-12-23 05:52:07.140138,MACHINE_001,Generator,85.94873380407887,4.0515093166782155,2.203338067816872,1565.7420463132978,28.052865604788565,12378,7,1,5,0,12,63.64071506398143,3.11765353257485
2024-12-25 05:54:07.140138,MACHINE_001,Motor,53.67762491196426,3.4381669906750636,9.161908619628045,1806.253716511571,22.763354846779286,28420,16,0,5,2,12,61.32407595665412,3.448778211723468
2024-12-25 11:43:07.140138,MACHINE_001,Compressor,64.16115564977662,3.92421235922686,24.008801355482575,1850.3207439553005,24.450681027869095,16141,8,0,11,2,12,66.55773944743906,3.8824706070115376
2024-12-26 14:06:07.140138,MACHINE_001,Pump,47.95155703081844,2.5377659591729973,14.523448576780758,1760.862316685986,24.10640498628088,20043,13,0,14,3,12,61.36558483172807,3.3231162733965007
2024-12-26 23:27:07.140138,MACHINE_001,Generator,72.07159738645356,1.81004409819043,4.475073479219601,1786.9377308814574,24.79297603931397,30566,18,0,23,3,12,64.76213375661834,3.1523397447887134
2024-12-27 20:46:07.140138,MACHINE_001,Motor,52.71861133850352,3.2650936019362655,8.508119548467056,1875.1400443525042,24.202164980985884,49347,25,0,20,4,12,58.116109263503276,2.9950566018403233
2024-12-29 15:17:07.140138,MACHINE_001,Pump,49.49415085360979,2.301563767014769,15.987237238419256,1805.2726095506425,23.70654947727013,29330,17,0,15,6,12,57.279414451832395,2.7677359571082647
2025-01-03 06:02:07.140138,MACHINE_001,Conveyor,38.943685017566715,1.1806866707286108,11.902429880471198,1759.8152351108988,24.877940304630975,16591,9,0,6,4,1,52.23592032539041,2.219030819408615
2025-01-05 20:55:07.140138,MACHINE_001,Pump,63.92592541155188,3.6111595188148993,12.714745649888945,1588.3137971074138,31.41491542172876,9093,5,1,20,6,1,55.430794001537095,2.433709531336995
2025-01-07 07:37:07.140138,MACHINE_001,Motor,56.42629204757987,2.7613328796177354,8.424393937861012,1838.3855600928048,22.783181160645935,41159,22,0,7,1,1,52.30173293376235,2.623967287622456
2025-01-08 22:32:07.140138,MACHINE_001,Compressor,70.05710526210491,3.8061273027560216,24.52144573328228,1815.4698189025019,26.621873747785052,38229,21,0,22,2,1,55.769431718482636,2.7321740277864075
2025-01-13 09:54:07.140138,MACHINE_001,Motor,53.675111366108,2.671655675676307,7.6320000598826,1766.892031224423,23.203554720090384,25804,14,0,9,0,1,56.60562382098228,2.8061924095187143
2025-01-15 12:27:07.140138,MACHINE_001,Conveyor,36.020141913582286,1.2411955842656825,9.034668178227031,1793.0637551154878,25.069759616567378,28688,15,0,12,2,1,56.02091520018539,2.818294192226129
2025-01-17 22:39:07.140138,MACHINE_001,Motor,57.63957021384227,3.69184920077419,7.1191804200277256,1792.942732890977,24.30657075738452,12648,8,0,22,4,1,54.763644160643466,2.8344321286179874
2025-01-21 17:22:07.140138,MACHINE_001,Motor,53.23392242592402,3.118713459725086,7.2720501325256865,1789.352359389023,27.127297413749567,10144,7,0,17,1,1,54.12517023631229,2.9059082446394577
2025-01-25 13:27:07.140138,MACHINE_001,Pump,62.152897423132615,4.011587937062343,12.192890011885082,1567.9522926824302,26.92343411573873,48084,24,1,13,5,1,52.544328668517835,2.947000371500722
2025-01-28 13:18:07.140138,MACHINE_001,Generator,70.52879144551149,2.106155000476514,4.820615193682952,1800.8406270218038,25.878772378582806,8486,4,0,13,1,1,55.91506468439853,2.8339002364607633
2025-01-30 10:42:07.140138,MACHINE_001,Generator,65.42958847208936,2.1274707595359157,4.928682109485181,1837.2885060912618,26.17225151298484,13309,8,0,10,3,1,61.79695399609996,3.0111552715148098
2025-01-30 18:20:07.140138,MACHINE_001,Generator,71.95146891996531,2.1993657243182545,5.774773390074357,1788.9500186988248,24.519640327508643,40974,22,0,18,3,1,64.65933373732456,2.7126585762236224
2025-01-30 19:26:07.140138,MACHINE_001,Pump,50.98848342482679,2.5742111825726717,14.015725719961182,1774.8073534304876,26.47262468202679,35865,17,0,19,3,1,64.2102459371051,2.6037581207931395
2025-02-04 02:59:07.140138,MACHINE_001,Conveyor,37.080425479105266,1.4755352663335208,12.684426782495736,1823.4487718153962,25.462052634899347,18599,10,0,2,1,2,59.195751548299654,2.0965475866473753
2025-02-05 03:27:07.140138,MACHINE_001,Generator,79.43911300801855,3.9433913511876155,2.6870410918886387,1643.3699770744633,33.22478124431512,43555,24,1,3,2,2,60.97781586080106,2.4639948567895957
2025-02-05 06:15:07.140138,MACHINE_001,Compressor,64.21515443919314,3.7107089945607683,24.53238098624312,1787.302421274627,24.352849961413305,10703,8,0,6,2,2,60.73492905422181,2.7806425037945663
2025-02-06 16:09:07.140138,MACHINE_001,Pump,53.18455932112376,4.6288793893012254,12.304625099133887,1594.6331429401384,29.902919646052602,49152,26,1,16,3,2,56.9815471344535,3.2665452367911607
2025-02-09 02:17:07.140138,MACHINE_001,Compressor,56.080081486122324,3.6203090664730566,24.251909017151338,1808.7497679956714,25.289338905642985,11452,5,0,2,6,2,57.99986674671261,3.4757648135712373
2025-02-09 18:16:07.140138,MACHINE_001,Compressor,68.62810753500429,3.8001209840917625,24.54664654989941,1869.3613216907859,24.29636355589077,18243,10,0,18,6,2,64.30940315789242,3.940681957122886
2025-02-09 23:38:07.140138,MACHINE_001,Conveyor,37.65293823249402,1.7559495919239576,10.247480547640105,1799.7100673605996,25.87896397307065,38688,20,0,23,6,2,55.952168202787504,3.503193605270154
2025-02-11 06:41:07.140138,MACHINE_001,Motor,70.31953424917855,5.629977990744562,3.118962952132515,1612.4720765029926,30.6198794532512,3030,2,1,6,1,2,57.173044164784585,3.887047404506913
2025-02-15 18:02:07.140138,MACHINE_001,Motor,76.86135658303996,5.071022239415273,4.327094667990599,1633.1420546510817,31.786376694414503,8445,7,1,18,5,2,61.90840361716782,3.975475974529722
2025-02-19 03:10:07.140138,MACHINE_001,Generator,73.44763042358191,2.2164724837267293,4.3209074325867105,1803.8210621631983,24.290048099513434,32251,16,0,3,2,2,65.38191340465974,3.694708657980457
